site_name,site_id,cammlr_region,longitude_epsg_4326,latitude_epsg_4326,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,reference
Dorian Bay/Damoy Point,DAMO,48.1,-63.497,-64.815,gentoo penguin,12.0,12.0,2023,2023,1529.0,1.0,nests,ground,"<p id=""asiexpedition2024"" class=""reference"">Trathan  P. N.  S. Forrest  G. Humphries  et al. (2024). &ldquo;Oceanites Antarctic Site Inventory Expedition 2023-24&rdquo;.</p>"
Dorian Bay/Damoy Point,DAMO,48.1,-63.497,-64.815,gentoo penguin,22.0,12.0,2023,2023,1593.0,1.0,nests,ground,"<p id=""asiunpublished"" class=""reference"">Naveen  R. (2023). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Dorian Bay/Damoy Point,DAMO,48.1,-63.497,-64.815,gentoo penguin,22.0,12.0,2023,2023,1593.0,1.0,nests,ground,"<p id=""asiexpedition2024"" class=""reference"">Trathan  P. N.  S. Forrest  G. Humphries  et al. (2024). &ldquo;Oceanites Antarctic Site Inventory Expedition 2023-24&rdquo;.</p>"
Dorian Bay/Damoy Point,DAMO,48.1,-63.497,-64.815,gentoo penguin,15.0,2.0,2024,2023,1947.0,1.0,chicks,ground,"<p id=""asiunpublished"" class=""reference"">Naveen  R. (2023). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Dorian Bay/Damoy Point,DAMO,48.1,-63.497,-64.815,gentoo penguin,16.0,1.0,2025,2024,1503.0,2.0,nests,ground,"<p id=""asiexpedition2025"" class=""reference"">Fly  J.  A. Borowicz  S. Forrest  et al. (2025). &ldquo;Oceanites Antarctic Site Inventory Expedition 2024-25&rdquo;.</p>"
Dorian Bay/Damoy Point,DAMO,48.1,-63.497,-64.815,gentoo penguin,25.0,12.0,2024,2024,1532.0,1.0,nests,uav,"<p id=""asiexpedition2025"" class=""reference"">Fly  J.  A. Borowicz  S. Forrest  et al. (2025). &ldquo;Oceanites Antarctic Site Inventory Expedition 2024-25&rdquo;.</p>"
Dorian Bay/Damoy Point,DAMO,48.1,-63.497,-64.815,gentoo penguin,1.0,2.0,2025,2024,1187.0,1.0,nests,ground,"<p id=""asiexpedition2025"" class=""reference"">Fly  J.  A. Borowicz  S. Forrest  et al. (2025). &ldquo;Oceanites Antarctic Site Inventory Expedition 2024-25&rdquo;.</p>"
Dorian Bay/Damoy Point,DAMO,48.1,-63.497,-64.815,gentoo penguin,1.0,2.0,2025,2024,1597.0,1.0,chicks,ground,"<p id=""asiexpedition2025"" class=""reference"">Fly  J.  A. Borowicz  S. Forrest  et al. (2025). &ldquo;Oceanites Antarctic Site Inventory Expedition 2024-25&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,31.0,1.0,1986,1985,1172.0,1.0,chicks,ground,"<p id=""poncet1987censuses"" class=""reference"">Poncet  S. and J. Poncet (1987). &ldquo;Censuses of penguin populations of the Antarctic Peninsula 1983-1987&rdquo;. In: <em>British Antarctic Survey Bulletin</em> 77  pp. 109&ndash;129.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,31.0,12.0,1992,1992,1573.0,1.0,nests,ground,"<p id=""aguirre1995distributionpotter"" class=""reference"">Aguirre  C. A. (1995). &ldquo;Distribution and abundance of birds at Potter Peninsula  25 de Mayo (King George) Island  South Shetland Islands  Antarctica&rdquo;. In: <em>Marine Ornithology</em> 23.1  pp. 23&ndash;31.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,,,1994,1994,1637.0,2.0,nests,ground,"<p id=""woehler1997status"" class=""reference"">Woehler  E. J. and J. P. Croxall (1997). &ldquo;The status and trends of Antarctic and sub-Antarctic seabirds&rdquo;. In: <em>Marine Ornithology</em> 25.1  pp. 43&ndash;66.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,29.0,11.0,1999,1999,2300.0,2.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,8.0,12.0,2006,2006,2506.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,13.0,1.0,2008,2007,1581.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,25.0,11.0,2007,2007,2084.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,8.0,12.0,2008,2008,2213.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,2.0,2.0,2009,2008,1560.0,1.0,chicks,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,12.0,2.0,2009,2008,1781.0,1.0,chicks,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,13.0,12.0,2009,2009,3632.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,25.0,1.0,2011,2010,2115.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,23.0,1.0,2012,2011,2558.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,3.0,12.0,2011,2011,696.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,22.0,12.0,2011,2011,2347.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,4.0,1.0,2013,2012,2379.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,13.0,12.0,2012,2012,2665.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,14.0,1.0,2014,2013,2778.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,14.0,12.0,2013,2013,2707.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,15.0,1.0,2015,2014,2999.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,15.0,12.0,2014,2014,3248.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,24.0,12.0,2014,2014,2868.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,27.0,1.0,2016,2015,3999.0,1.0,chicks,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,6.0,12.0,2015,2015,3476.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,24.0,12.0,2015,2015,3409.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,23.0,2.0,2016,2015,2775.0,1.0,chicks,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,20.0,1.0,2017,2016,2717.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,12.0,12.0,2016,2016,2680.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,3.0,1.0,2018,2017,2623.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,7.0,12.0,2017,2017,2242.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,31.0,12.0,2017,2017,2746.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,24.0,12.0,2018,2018,1572.0,2.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,8.0,2.0,2022,2021,732.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,8.0,1.0,2024,2023,2326.0,1.0,nests,ground,"<p id=""lynchunpublished"" class=""reference"">Lynch  H. J. (2022). &ldquo;Stony Brook University Lynch Lab: Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,14.0,12.0,2023,2023,1491.0,1.0,nests,ground,"<p id=""asiunpublished"" class=""reference"">Naveen  R. (2023). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,14.0,12.0,2023,2023,1491.0,1.0,nests,ground,"<p id=""asiexpedition2024"" class=""reference"">Trathan  P. N.  S. Forrest  G. Humphries  et al. (2024). &ldquo;Oceanites Antarctic Site Inventory Expedition 2023-24&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,23.0,12.0,2023,2023,2333.0,1.0,nests,uav,"<p id=""asiunpublished"" class=""reference"">Naveen  R. (2023). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,23.0,12.0,2023,2023,2333.0,1.0,nests,ground,"<p id=""asiexpedition2024"" class=""reference"">Trathan  P. N.  S. Forrest  G. Humphries  et al. (2024). &ldquo;Oceanites Antarctic Site Inventory Expedition 2023-24&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,1.0,2.0,2024,2023,1823.0,2.0,nests,ground,"<p id=""lynchunpublished"" class=""reference"">Lynch  H. J. (2022). &ldquo;Stony Brook University Lynch Lab: Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,3.0,2.0,2024,2023,2136.0,1.0,nests,ground,"<p id=""asiunpublished"" class=""reference"">Naveen  R. (2023). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,3.0,2.0,2024,2023,2488.0,1.0,nests,uav,"<p id=""asiunpublished"" class=""reference"">Naveen  R. (2023). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,3.0,2.0,2024,2023,2136.0,1.0,nests,ground,"<p id=""asiexpedition2024"" class=""reference"">Trathan  P. N.  S. Forrest  G. Humphries  et al. (2024). &ldquo;Oceanites Antarctic Site Inventory Expedition 2023-24&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,14.0,2.0,2024,2023,2176.0,1.0,chicks,ground,"<p id=""asiunpublished"" class=""reference"">Naveen  R. (2023). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,14.0,2.0,2024,2023,2176.0,1.0,chicks,ground,"<p id=""asiexpedition2024"" class=""reference"">Trathan  P. N.  S. Forrest  G. Humphries  et al. (2024). &ldquo;Oceanites Antarctic Site Inventory Expedition 2023-24&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,1.0,1.0,2025,2024,2332.0,1.0,nests,uav,"<p id=""asiexpedition2025"" class=""reference"">Fly  J.  A. Borowicz  S. Forrest  et al. (2025). &ldquo;Oceanites Antarctic Site Inventory Expedition 2024-25&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,8.0,1.0,2025,2024,2480.0,1.0,nests,ground,"<p id=""asiexpedition2025"" class=""reference"">Fly  J.  A. Borowicz  S. Forrest  et al. (2025). &ldquo;Oceanites Antarctic Site Inventory Expedition 2024-25&rdquo;.</p>"
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,18.0,1.0,2025,2024,2443.0,1.0,nests,ground,"<p id=""asiexpedition2025"" class=""reference"">Fly  J.  A. Borowicz  S. Forrest  et al. (2025). &ldquo;Oceanites Antarctic Site Inventory Expedition 2024-25&rdquo;.</p>"
Darbel Island,DARB,48.1,-65.9,-66.381,adelie penguin,1.0,2.0,1984,1983,650.0,4.0,nests,ground,"<p id=""poncet1987censuses"" class=""reference"">Poncet  S. and J. Poncet (1987). &ldquo;Censuses of penguin populations of the Antarctic Peninsula 1983-1987&rdquo;. In: <em>British Antarctic Survey Bulletin</em> 77  pp. 109&ndash;129.</p>"
Darbel Island,DARB,48.1,-65.9,-66.381,adelie penguin,17.0,1.0,2013,2012,324.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Darbel Island,DARB,48.1,-65.9,-66.381,adelie penguin,17.0,1.0,2013,2012,522.0,1.0,chicks,ground,"<p id=""casanovas2015comprehensive"" class=""reference"">Casanovas  P.  R. Naveen  S. Forrest  et al. (2015). &ldquo;A comprehensive coastal seabird survey maps out the front lines of ecological change on the western Antarctic Peninsula&rdquo;. In: <em>Polar Biology</em> 38.7  pp. 927&ndash;940. DOI: <a href=""https://doi.org/10.1007/s00300-015-1651-x"">10.1007/s00300-015-1651-x</a>.</p>"
Cape Darlington,DARL,48.5,-60.134,-71.887,emperor penguin,,,2019,2019,1000.0,5.0,nests,sentinel,"<p id=""fretwell2020discovery"" class=""reference"">Fretwell  P. T. and P. N. Trathan (2020). &ldquo;Discovery of new colonies by Sentinel2 reveals good and bad news for emperor penguins&rdquo;. In: <em>Remote Sensing in Ecology and Conservation</em> 7.2  pp. 139&ndash;153. DOI: <a href=""https://doi.org/10.1002/rse2.176"">10.1002/rse2.176</a>.</p>"
Flutter/Cape Darnley,DARN,58.4.2,69.696,-67.887,emperor penguin,,,1961,1961,5000.0,3.0,adults,,"<p id=""wilson1983distribution"" class=""reference"">Wilson  G. (1983). <em>Distribution and abundance of Antarctic and sub-Antarctic penguins: A synthesis of current knowledge</em>. Vol. 4. BIOMASS Scientific Series. Cambridge  United Kingdom: Scientific Committee on Antarctic Research (SCAR).</p>"
Flutter/Cape Darnley,DARN,58.4.2,69.696,-67.887,emperor penguin,15.0,10.0,2009,2009,3465.0,2.0,adults,vhr,"<p id=""fretwell2012emperor"" class=""reference"">Fretwell  P. T.  M. A. LaRue  P. Morin  et al. (2012). &ldquo;An emperor penguin population estimate: The first global  synoptic survey of a species from space&rdquo;. In: <em>PLOS One</em> 7.4  p. e33751. DOI: <a href=""https://doi.org/10.1371/journal.pone.0033751"">10.1371/journal.pone.0033751</a>.</p>"
Flutter/Cape Darnley,DARN,58.4.2,69.696,-67.887,emperor penguin,3.0,11.0,2022,2022,1378.0,1.0,adults,aerial,"<p id=""wienecke2024fast"" class=""reference"">Wienecke  B.  J. L. Lieser  J. C. McInnes  et al. (2024). &ldquo;Fast ice variability in East Antarctica: observed repercussions for emperor penguins&rdquo;. In: <em>Endangered Species Research</em> 55  pp. 1&ndash;19. DOI: <a href=""https://doi.org/10.3354/esr01355"">10.3354/esr01355</a>.</p>"
Flutter/Cape Darnley,DARN,58.4.2,69.696,-67.887,emperor penguin,3.0,11.0,2022,2022,7707.0,1.0,chicks,aerial,"<p id=""wienecke2024fast"" class=""reference"">Wienecke  B.  J. L. Lieser  J. C. McInnes  et al. (2024). &ldquo;Fast ice variability in East Antarctica: observed repercussions for emperor penguins&rdquo;. In: <em>Endangered Species Research</em> 55  pp. 1&ndash;19. DOI: <a href=""https://doi.org/10.3354/esr01355"">10.3354/esr01355</a>.</p>"
